country,lon,lat,date,refugees,download_date
Poland,19.4013,52.1224,2022-03-28,2314623,2022-03-29
Romania,25.3,45.8667,2022-03-28,602461,2022-03-29
Republic of Moldova,28.4646,47.1976,2022-03-28,385222,2022-03-29
Hungary,19.4131,47.1672,2022-03-28,359197,2022-03-29
Slovakia,19.4864,48.7062,2022-03-28,278238,2022-03-29
Russian Federation,38.1556078125,51.488850139616,2022-03-22,271254,2022-03-29
Belarus,28.0463,53.5384,2022-03-28,9875,2022-03-29
