country,lon,lat,date,refugees,download_date
Poland,19.4013,52.1224,2022-04-04,2469657,2022-04-05
Romania,25.3,45.8667,2022-04-04,648410,2022-04-05
Republic of Moldova,28.4646,47.1976,2022-04-04,396448,2022-04-05
Hungary,19.4131,47.1672,2022-04-04,394728,2022-04-05
Russian Federation,38.1556078125,51.488850139616,2022-03-29,350632,2022-04-05
Slovakia,19.4864,48.7062,2022-04-03,301405,2022-04-05
Belarus,28.0463,53.5384,2022-04-04,16274,2022-04-05
