country,lon,lat,date,refugees,download_date
Poland,19.4013,52.1224,2022-04-06,2514504,2022-04-07
Romania,25.3,45.8667,2022-04-06,662751,2022-04-07
Hungary,19.4131,47.1672,2022-04-06,404021,2022-04-07
Republic of Moldova,28.4646,47.1976,2022-04-06,401704,2022-04-07
Russian Federation,38.1556078125,51.488850139616,2022-03-29,350632,2022-04-07
Slovakia,19.4864,48.7062,2022-04-06,304983,2022-04-07
Belarus,28.0463,53.5384,2022-04-06,18060,2022-04-07
