country,lon,lat,date,refugees,download_date
Poland,19.4013,52.1224,2022-05-03,3094446,2022-05-04
Romania,25.3,45.8667,2022-05-03,846521,2022-05-04
Russian Federation,38.1556078125,51.488850139616,2022-05-03,703523,2022-05-04
Hungary,19.4131,47.1672,2022-05-03,539821,2022-05-04
Republic of Moldova,28.4646,47.1976,2022-05-03,449605,2022-05-04
Slovakia,19.4864,48.7062,2022-05-03,385284,2022-05-04
Belarus,28.0463,53.5384,2022-05-03,25852,2022-05-04
