country,lon,lat,date,refugees,download_date
Poland,19.4013,52.1224,2022-04-05,2490447,2022-04-06
Romania,25.3,45.8667,2022-04-05,654825,2022-04-06
Republic of Moldova,28.4646,47.1976,2022-04-05,399039,2022-04-06
Hungary,19.4131,47.1672,2022-04-05,398932,2022-04-06
Russian Federation,38.1556078125,51.488850139616,2022-03-29,350632,2022-04-06
Slovakia,19.4864,48.7062,2022-04-05,302417,2022-04-06
Belarus,28.0463,53.5384,2022-04-05,17317,2022-04-06
